client_id,account_id,archetype,home_branch,preferred_day,branch_loyalty,counterparty_known_ratio,op_mix_retrait,op_mix_versement,op_mix_virement,op_mix_cheque,amount_mean_retrait,amount_mean_versement,amount_mean_virement,amount_mean_cheque,amount_std_retrait,amount_std_versement,amount_std_virement,amount_std_cheque,frequency_retrait,frequency_versement,frequency_virement,frequency_cheque,account_opening_date
e443be9e-7ef1-4608-b441-db0c2d59782a,360a6709-e5ed-4960-a7a7-4eb30825d868,salaried,BR-044,3,0.7132784268807414,0.8452775204399278,0.450462,0.059519,0.435919,0.0541,196.29,146.85,514.65,541.29,45.0,30.0,60.0,60.0,3.57,0.63,2.61,0,2013-03-27
27d0e9a8-d61c-4bb1-a05c-bea4556074ec,d1875155-0ad1-4fc5-8643-e35a8b13aeab,salaried,BR-065,1,0.8483951001726318,0.7911074532377019,0.437355,0.043939,0.456531,0.062175,217.86,209.91,544.02,440.61,45.0,30.0,60.0,60.0,3.15,0.83,0.86,0,2020-01-31
9dbabe38-f697-4d07-9bdd-ed6b10be1399,fb95d3ae-c9de-40c8-9ae1-6688f027cfa5,salaried,BR-071,1,1.0,0.8270369537922385,0.579262,0.039473,0.329607,0.051658,256.49,174.45,516.27,568.61,45.0,30.0,60.0,60.0,3.21,0.41,1.91,0.64,2013-04-02
136ae064-42d1-4728-9dba-65e53cf38b0c,faad22ae-d4a0-4920-aaf5-c77e79d86ef6,salaried,BR-031,2,0.9783915002554866,0.8152536592106666,0.47614,0.061757,0.422905,0.039198,260.4,307.46,380.0,546.08,45.0,30.0,60.0,60.0,3.57,0.54,2.86,0.41,2017-05-21
817b1e6f-8aff-44e9-9179-afdf439b793d,dc6c1ecc-c1a2-43ab-ac94-19c8d70f81f8,salaried,BR-006,1,0.9184500296593205,0.7704030308541081,0.427716,0.050202,0.475231,0.046852,303.77,138.48,454.84,368.07,45.0,30.0,60.0,60.0,3.12,0.29,0.99,0.49,2021-08-21
8295a787-b99e-446c-b37d-f6e0a467368f,e4a72a2e-80dd-4df3-afb4-227f0eaed2cc,salaried,BR-080,2,0.9559303522543108,0.9499830833157672,0.480106,0.045583,0.402275,0.072037,301.73,222.97,132.25,604.83,45.0,30.0,60.0,60.0,2.66,0.66,1.41,0.11,2012-06-11
bf7179ef-25e0-4614-99d3-53d771706440,65a2cc6e-8395-4c3c-8f1b-bb4cbe7bfbc3,salaried,BR-012,1,0.96505814751512,0.810115288999248,0.559912,0.058608,0.345938,0.035542,381.05,109.18,336.89,418.09,45.0,30.0,60.0,60.0,3.15,0,2.39,0.11,2011-12-02
a641b097-fb03-4bd9-ae51-46bd62dbb77b,c69fee54-93c0-47f2-bdc0-be49d5ef2813,salaried,BR-036,6,0.9184022095575624,0.8146482561817642,0.452701,0.053087,0.438807,0.055405,324.43,224.35,534.96,379.95,45.0,30.0,60.0,60.0,1.77,0.51,2.67,0.06,2011-01-06
d96a994a-33b6-48c2-b535-0bdfa1a904a3,69f1b034-7216-4199-a1e5-f8a90bf52651,salaried,BR-124,2,0.8174200332346832,0.964939584468194,0.52555,0.049324,0.373272,0.051854,227.33,182.8,318.09,556.31,45.0,30.0,60.0,60.0,2.5,0.8,1.74,0.17,2020-01-30
029bc2a7-8e87-4de5-8719-5cb22404ac42,09e28f9b-3662-4d6d-8706-deb15784da35,salaried,BR-055,1,1.0,0.9006944379843675,0.533424,0.04465,0.380964,0.040962,287.54,321.61,489.14,271.19,45.0,30.0,60.0,60.0,2.73,0.66,1.97,0.08,2016-05-09
2a9b1373-1f0c-4e2f-ba4f-8e3cd176e44a,84e871c5-512d-4cf5-89a1-2ec69bbbdae3,salaried,BR-013,1,0.976002477025225,0.6466147357588996,0.582983,0.048658,0.317628,0.050731,224.61,282.94,445.23,534.71,45.0,30.0,60.0,60.0,3.48,0,0.67,0.19,2012-01-08
7dda12e9-77cf-4adb-9302-37cce38b1e57,47deabd5-37ba-4314-9fb7-ed4083315f86,salaried,BR-139,1,0.9174793057680224,0.7575000144277408,0.532166,0.04582,0.373781,0.048233,299.22,120.77,351.14,436.23,45.0,30.0,60.0,60.0,3.57,0.02,3.02,0.65,2015-12-24
43bf3ee0-7c02-49bc-b93c-01ed5a255286,faf3c79f-0ba1-48c6-8e5e-91dcbf189ef8,salaried,BR-118,3,0.9435210328247654,0.867893912641383,0.508102,0.036473,0.406007,0.049418,324.22,202.52,290.61,423.11,45.0,30.0,60.0,60.0,3.54,0.32,0,0.04,2012-07-11
165851b5-6f43-4308-a488-b1a84189989e,3b2b74ea-5efb-4a78-b18b-a0f2e2f7e9d2,salaried,BR-013,2,0.7811380264987118,0.7945960115319285,0.48657,0.058501,0.393952,0.060976,362.65,149.63,293.16,420.97,45.0,30.0,60.0,60.0,2.84,0.25,1.96,0.43,2021-02-17
f40f37a9-1897-41dd-adb2-abbd105bcd31,cc9b12c1-cda3-4c85-a893-da0605a871fe,salaried,BR-016,3,0.8583819247615645,0.9304059731863009,0.509897,0.048426,0.383754,0.057923,366.14,103.25,481.12,549.8,45.0,30.0,60.0,60.0,2.54,0.4,3.09,0.77,2013-03-04
dc3eb53c-ff11-4ec3-807f-97c67f3706a0,32e0dfbc-01fe-484d-a5d9-df12a2d61dfc,salaried,BR-057,4,0.9843987606032244,0.7849614721232555,0.497667,0.055436,0.399263,0.047634,382.29,186.58,449.29,457.82,45.0,30.0,60.0,60.0,2.75,0,3.08,0.83,2018-09-30
6181492c-7245-423e-b7cb-064f80ea5260,0903077f-ef4a-4867-88aa-66ad1ae2f7c3,salaried,BR-027,1,0.8818009086114738,0.9424121053870105,0.496475,0.046952,0.410996,0.045577,377.18,183.65,378.11,505.81,45.0,30.0,60.0,60.0,4.16,0,2.7,0.2,2018-03-23
c60f8a61-33bd-4d7c-849e-7a147dbd25d1,a655b182-11d4-4672-b1b2-3d61b6ca5c8d,salaried,BR-121,5,0.9083287539399506,1.0,0.490977,0.059815,0.398884,0.050325,227.3,180.03,381.94,445.03,45.0,30.0,60.0,60.0,4.35,0.33,2.72,0.03,2020-07-12
693c0c0d-8eb3-4bfd-a88b-03d45dcffe03,55bdfbaf-52df-4d01-bb3b-ae5f4b7dc78a,salaried,BR-060,3,0.6955831755530968,0.6176473736113764,0.576723,0.05695,0.288277,0.07805,247.63,210.58,359.52,545.56,45.0,30.0,60.0,60.0,3.19,0,2.6,0.84,2014-11-04
8ea11630-0ea2-4be4-94ff-03fc2d18a2eb,1dd18d16-a60c-4ef0-99c1-341fdbdf1e8c,salaried,BR-134,3,0.9320507993076796,0.9056187454267534,0.60233,0.06187,0.295661,0.040139,414.44,163.01,357.7,499.9,45.0,30.0,60.0,60.0,3.0,0.53,1.57,0.03,2018-05-08
ff937773-f919-48e1-95ee-c2cda5b6df99,836386ae-2a41-4357-887b-c2dfc8476bcb,salaried,BR-139,4,0.7846009719665465,0.8605419056936869,0.431475,0.05924,0.467734,0.041552,171.12,211.51,268.93,582.11,45.0,30.0,60.0,60.0,4.48,0.25,1.08,0.3,2019-03-01
aae2f61c-5587-404a-aae9-59dcba6dca46,148109c6-cc02-48f6-b31d-610f0291a07c,salaried,BR-006,1,1.0,0.842130576888639,0.424777,0.0506,0.449454,0.075169,313.44,89.37,452.31,479.73,45.0,30.0,60.0,60.0,2.2,0.26,1.58,0.75,2017-11-09
d0267e17-8556-4e8d-abfc-d995826541a2,9300bc02-46a5-4323-bd57-f7069e855dd3,salaried,BR-028,2,0.8945624010699187,0.9151252505670724,0.46531,0.053033,0.423654,0.058003,240.87,260.13,285.1,494.37,45.0,30.0,60.0,60.0,1.35,0.74,1.74,0.15,2022-03-12
360e39a5-bc19-4ae5-814d-b7e9b05e61e4,43b47cb7-87d9-4daf-b09d-f9c11b059c8d,salaried,BR-117,5,0.9047573607017824,0.8048129643597355,0.483479,0.071305,0.381808,0.063408,375.88,199.23,255.66,482.31,45.0,30.0,60.0,60.0,1.71,0.21,2.78,0.09,2010-05-27
09af5e81-a181-4aff-b7a3-41d75d3eaf0d,99645803-7e66-44df-a085-1de507af864c,salaried,BR-040,8,0.8220963619405024,0.8886601387251478,0.508911,0.044397,0.399449,0.047243,250.27,71.91,348.28,557.73,45.0,30.0,60.0,60.0,2.84,0.61,2.53,0.32,2012-12-25
5c523359-ddb8-4fee-8b1b-2ecb9560e8a8,3ef8769e-dc7c-4f3f-b10a-e03125a1c591,salaried,BR-148,3,0.6967311363913858,0.8345925089081938,0.454944,0.061359,0.414975,0.068722,409.99,254.46,319.93,577.2,45.0,30.0,60.0,60.0,2.7,0.75,0,0,2017-09-13
bd088355-10eb-45b4-94c1-e9b7fb39f5b2,b6c2469f-85f4-4c09-8671-7e60561a321b,salaried,BR-069,2,0.9948104096533499,0.7584929790547018,0.416868,0.05012,0.485453,0.04756,219.55,146.0,416.22,454.88,45.0,30.0,60.0,60.0,3.88,0.6,2.84,0.13,2016-09-01
ffc1908d-26d6-4198-b9a6-3db25e5743c3,d1ca57d5-6b83-469a-87fd-a643f6fc3bc7,salaried,BR-022,3,0.9140891072297691,0.8523393348635193,0.562511,0.050622,0.339492,0.047375,226.43,149.54,429.9,527.93,45.0,30.0,60.0,60.0,3.62,0.07,2.53,0.65,2013-08-18
b67c94a7-1753-4a72-99a0-a3cbeb20ac25,5fd4d433-2474-489a-a625-7b60024899b7,salaried,BR-036,4,0.64010323161964,0.8419997231827734,0.497969,0.047726,0.397382,0.056924,335.22,183.84,431.13,489.24,45.0,30.0,60.0,60.0,3.1,0,2.32,0.41,2020-12-03
493a3ecf-f380-4b73-8735-526ff2fd0126,06a27a5c-963f-481d-8ae8-5c294652aea2,salaried,BR-039,3,1.0,0.9040816997496953,0.558364,0.039296,0.354813,0.047527,217.86,227.22,478.9,314.61,45.0,30.0,60.0,60.0,3.2,0.42,3.16,0.02,2013-01-06
2f009688-108b-4abe-bd9c-f5f74aec45bd,c493f619-5d0f-4304-b937-40f80374b727,salaried,BR-007,2,0.9343089204777698,0.7596322621755731,0.511319,0.053299,0.384895,0.050487,330.05,202.0,686.58,629.8,45.0,30.0,60.0,60.0,1.92,0.61,1.66,0.01,2017-10-11
7e29eada-8a34-480e-a5d9-48ff429fbadf,45a74bb9-8eaa-459a-b787-d365c83ebb1b,salaried,BR-085,3,0.7710305107310407,0.8079525032725667,0.550042,0.070934,0.324488,0.054536,338.26,163.19,386.37,355.91,45.0,30.0,60.0,60.0,1.99,0.22,2.07,0.16,2010-11-10
e34fa923-d0a3-482e-86ed-c9389aeda607,1b2b89b6-813b-42b5-9f18-a053034ae080,salaried,BR-088,3,0.8379982713203793,0.7783363109857407,0.57463,0.036156,0.339174,0.05004,278.14,170.78,406.87,480.71,45.0,30.0,60.0,60.0,2.93,0.22,1.2,0.51,2013-05-29
cec5dc52-0daf-4c00-b155-fedc30d50d2b,c1f5d8a7-7e88-494a-a7a1-9eb124edf220,salaried,BR-144,2,0.8024712629771378,0.8535773367940379,0.4548,0.054746,0.436687,0.053767,251.14,265.49,517.84,512.5,45.0,30.0,60.0,60.0,4.08,0.45,1.91,0.42,2016-08-27
01b75b3d-5171-4591-a012-c044964b7e50,84814543-0a0a-4209-a6da-2e0b329a7784,salaried,BR-148,3,0.8159795337246474,0.7514765171962331,0.469376,0.047049,0.424512,0.059063,354.04,249.66,584.74,534.15,45.0,30.0,60.0,60.0,3.11,0,3.14,0,2017-09-03
b5823048-d9a0-4e28-b552-d85187a03502,aac47b10-e948-4262-8adb-c5c9759c2a85,salaried,BR-097,4,0.8708102046994759,0.9153253662710994,0.519236,0.042522,0.375597,0.062645,233.83,193.79,506.78,457.89,45.0,30.0,60.0,60.0,3.41,0.16,2.8,0.79,2012-08-09
6c48bd72-f0d6-4944-9c44-bd918043e3df,33f73bac-9cd6-494b-ab4f-793cca586758,salaried,BR-119,5,0.8745485192970696,0.9196674234590692,0.508302,0.055663,0.384647,0.051389,285.18,204.22,469.99,580.19,45.0,30.0,60.0,60.0,4.47,0.61,2.6,0.64,2019-10-14
07e31a8b-2065-48ab-97cc-ec9e012589c3,87efd00e-a30e-443b-a69c-0f49be771b08,salaried,BR-017,1,0.9134705223293312,0.8416682830127082,0.625215,0.051576,0.264428,0.058781,240.85,267.87,506.56,503.86,45.0,30.0,60.0,60.0,3.01,0,4.05,0,2019-06-12
ce1023aa-8a9f-41dd-997a-2caeecf51842,08fe0685-2780-48f8-a1c7-31314a927395,salaried,BR-128,1,1.0,0.9390869413746002,0.434348,0.047893,0.473349,0.04441,408.16,265.01,604.05,488.37,45.0,30.0,60.0,60.0,3.92,0.35,2.33,0.14,2017-08-01
a377f2d1-ed7f-4e64-9e42-60fbd1cfb4b2,39330653-ca55-405b-b967-b18de2b6a8e9,salaried,BR-022,3,0.8126765605372116,0.8767066433129679,0.555898,0.052421,0.342241,0.04944,185.72,180.09,489.61,528.49,45.0,30.0,60.0,60.0,2.86,0,1.94,0.24,2011-11-15
acaac4a9-84bc-46f4-b32a-e5715cdb4007,ebefb574-64c3-405a-978b-601f81b8ae9f,salaried,BR-117,1,1.0,0.9184070005594224,0.563053,0.049251,0.328498,0.059197,296.22,196.94,655.43,523.24,45.0,30.0,60.0,60.0,3.49,0.1,2.78,0.01,2022-09-04
ff0eb37a-8742-44a9-9747-c784b6a87024,ecda3160-4b24-4192-8dd7-a67b1e858c71,salaried,BR-056,6,0.9635462390039192,0.8919600150358288,0.551095,0.054343,0.349294,0.045268,240.58,162.69,449.57,563.97,45.0,30.0,60.0,60.0,3.03,0,2.47,0.36,2016-10-28
3502ffbb-e634-4c77-a2b9-23cd489dfc2c,9e246b6d-a572-4c7e-9221-80ec8a96dcba,salaried,BR-129,5,0.9480030307449484,0.9033874115461233,0.527399,0.052163,0.359009,0.061429,377.42,124.23,623.6,709.93,45.0,30.0,60.0,60.0,3.18,0.49,1.93,0,2020-08-01
f633c808-6a8f-40c2-a1e6-ef017e3b5237,acccaab3-efad-455e-b332-2c1a4c3a1d35,salaried,BR-043,3,0.7958563308336781,0.9436833581628509,0.473297,0.050425,0.422552,0.053725,286.35,206.2,548.35,590.97,45.0,30.0,60.0,60.0,3.09,0.58,1.24,0.36,2021-05-12
99327cba-eb57-4b5c-8365-2c494ed0306c,43297277-f8c9-4885-b843-b73de05100f9,salaried,BR-146,1,0.9649084225783374,0.8527788049100126,0.488382,0.064518,0.404899,0.042201,278.72,206.17,500.48,521.05,45.0,30.0,60.0,60.0,3.32,0.27,1.02,0,2015-06-01
d1bfe267-77e7-4d23-a1ab-46b633f57851,5146f635-415d-4626-82d5-d966ff9b3646,salaried,BR-131,3,0.9336323123439955,0.8800015200150836,0.397223,0.058925,0.459509,0.084342,211.26,197.01,423.14,563.4,45.0,30.0,60.0,60.0,3.58,0.14,1.36,0.45,2020-12-08
6c4c06d9-2520-439f-81b5-0922c1a708b3,232a0c99-3b33-476d-8ab5-547f67366a4e,salaried,BR-038,3,0.794760700703648,0.8403667749888057,0.361822,0.066513,0.483667,0.087998,527.93,189.05,305.91,478.92,45.0,30.0,60.0,60.0,0.35,0,0.35,0.39,2020-02-11
c73b712a-e45e-4810-aa17-02c9f3d3ee81,20d72595-ba1d-4e9c-bfaa-fdcbb45df72b,salaried,BR-049,2,0.8592999295592738,0.9778381849534881,0.473702,0.050132,0.429052,0.047113,319.32,239.24,359.29,592.33,45.0,30.0,60.0,60.0,2.9,0.03,1.86,0.5,2022-02-11
2e4fb021-9f9f-4aad-9624-ad22d3c98e0a,1ee9670f-914a-4068-a74d-60ab8218eea5,salaried,BR-038,3,1.0,0.7129795297787141,0.574802,0.050113,0.329314,0.045771,388.91,166.91,382.96,439.29,45.0,30.0,60.0,60.0,2.49,0.27,3.39,0,2016-11-29
c50f6695-73b5-4b2c-8400-1e35348925df,8f14c42e-0d81-4c55-ad05-dd2907ec1652,salaried,BR-149,5,0.8630777183155517,0.7853485337694962,0.495164,0.05037,0.406309,0.048157,315.97,141.27,476.31,362.18,45.0,30.0,60.0,60.0,3.08,0.38,1.26,0.02,2021-10-03
eab92d6b-3c8b-4a30-b347-c2ee17413d3e,3bd9d54a-5307-45c6-8a57-ac6dd63d6d1a,salaried,BR-136,3,0.9369804252214138,0.9044718961095362,0.440508,0.046797,0.465898,0.046797,508.35,183.57,524.46,564.58,45.0,30.0,60.0,60.0,2.92,0,1.48,0,2018-03-26
d2d53e06-c514-42b6-a60a-75ee6f9f46df,4d229863-7971-48cb-9b3a-86bc383b2c02,salaried,BR-045,4,0.9293593282620355,0.9091050822800615,0.451452,0.051958,0.441967,0.054624,282.21,234.0,387.56,442.38,45.0,30.0,60.0,60.0,1.97,0.14,2.15,0,2019-11-25
803fddfd-7053-473d-b574-a09b40664055,e4a892f9-df0d-4774-8372-7874aae8c437,salaried,BR-056,5,0.9469266525142302,0.8945200014403963,0.50742,0.049107,0.387677,0.055796,248.38,154.26,378.33,450.23,45.0,30.0,60.0,60.0,2.09,0.34,2.02,0.58,2022-06-23
9e81b2b1-e526-450f-90ae-c15de9ec0ab0,afb7644e-73a2-4e2e-9987-8c15875bd3d1,salaried,BR-083,3,0.8617358292030582,0.769598075273045,0.420014,0.040616,0.497658,0.041712,349.88,278.01,488.32,459.44,45.0,30.0,60.0,60.0,4.15,0.03,2.09,0,2014-09-01
d9b4f957-62f7-4fe1-8641-6bf6532090b8,debf945d-d83a-4dbc-996a-2b7111b7500c,salaried,BR-115,1,0.9356560964112708,0.6657863646244352,0.451962,0.071057,0.434412,0.042569,299.7,155.25,499.53,508.71,45.0,30.0,60.0,60.0,2.92,0.22,2.18,0.28,2011-02-01
5bd9da7d-5e39-4676-b9c2-e3ee67f01798,18455f5e-b549-4e01-937c-3ad64f5ae530,salaried,BR-070,5,0.7607424615814368,0.8945479117832306,0.579146,0.050281,0.326149,0.044423,255.3,294.19,576.25,655.1,45.0,30.0,60.0,60.0,4.38,0.75,2.76,0.84,2012-03-18
8fa468ca-267f-4d19-90cc-3997517aaddb,d4e42caa-4411-49e3-ba24-3397b23bdbd6,salaried,BR-063,2,0.9628901240388733,0.7892784430397648,0.481523,0.047029,0.419101,0.052347,210.89,178.02,255.3,498.25,45.0,30.0,60.0,60.0,3.5,0,1.26,0.35,2017-09-13
c4dc2719-48d8-42b6-b79f-3903293d121e,d9c490ba-e1df-4429-8c7c-9e532c02a73d,salaried,BR-071,1,0.928204436297026,0.7794902107334207,0.550971,0.048943,0.352195,0.04789,253.33,198.25,347.33,586.12,45.0,30.0,60.0,60.0,2.24,0.15,3.56,0.67,2022-09-23
b652e48f-b6f2-49bd-82f5-fe87081e0221,9d5ec9c0-ac92-41aa-b9bc-7e68a1e3fbc3,salaried,BR-042,1,1.0,0.7754042460038667,0.491676,0.049325,0.404706,0.054293,335.96,209.95,354.0,451.36,45.0,30.0,60.0,60.0,3.26,0.7,2.46,0,2011-12-22
4296a9e2-642d-4293-937f-d983e6e4864e,c1b1a3b7-7ce8-4b9d-8ca9-04d8793a77b5,salaried,BR-053,1,0.978197925678504,0.6853676032330305,0.507982,0.032725,0.414792,0.0445,406.6,193.69,533.64,586.06,45.0,30.0,60.0,60.0,3.21,0.97,2.74,0.18,2011-11-03
7acb8670-ccdb-47e2-a321-936d274fa6d5,ac78caac-22e2-49d9-947f-413cd3f1518d,salaried,BR-073,2,0.9862430475541449,0.7443992614679115,0.447864,0.078732,0.412752,0.060653,177.69,226.97,504.98,553.14,45.0,30.0,60.0,60.0,1.57,0.42,1.89,0.45,2017-01-07
8bd7b617-7fd0-4b2b-b47f-0be05a5382f9,0603237e-6f0c-49da-ab7d-0a801b410144,salaried,BR-078,5,0.9691807592041849,0.7717088163165511,0.538209,0.046064,0.37568,0.040047,211.54,280.56,324.54,484.06,45.0,30.0,60.0,60.0,5.62,0.52,2.23,0.49,2022-06-20
f5454621-9b51-4568-8e7e-225f6418477a,d45a08a6-fbe9-411e-a57c-bed92383cd8f,salaried,BR-122,1,0.9693045641588581,0.8747319614606553,0.480153,0.038686,0.424915,0.056246,275.2,187.13,442.98,628.84,45.0,30.0,60.0,60.0,4.07,0.52,2.75,0,2012-04-30
d06e8854-df3a-4972-8a39-78a398735982,fb9deda6-5aa8-4eb3-80a2-bda0d4681e2f,salaried,BR-008,2,0.9627186791207801,0.9420743470371882,0.545001,0.054013,0.359025,0.041961,261.07,221.32,407.17,469.06,45.0,30.0,60.0,60.0,2.13,0.61,1.89,0.05,2020-08-30
71101188-3665-4fd8-9bbb-6dc0a70573e3,5cf4697a-cfb2-4be6-9f08-d1bc68f9d759,salaried,BR-111,6,0.9047415056509229,0.8410098298073897,0.474523,0.033567,0.432258,0.059652,411.48,211.8,440.04,527.74,45.0,30.0,60.0,60.0,3.89,0.03,1.81,0.44,2015-10-09
b995ad6d-0a4b-47b0-a580-55428468d1fc,33e69352-86f4-465d-9904-c7ff4f7f927d,salaried,BR-102,5,0.7561031011611608,0.6772558080949405,0.509278,0.045222,0.402631,0.042869,328.21,220.51,349.28,514.89,45.0,30.0,60.0,60.0,4.63,0.32,1.55,0.28,2010-06-27
4483549b-7973-4998-8626-ae688e11ebae,46d5866d-beb7-49e0-a2a3-b3084def07a0,salaried,BR-008,1,0.7860255599321353,0.8598908350231026,0.514495,0.054982,0.378007,0.052516,240.97,251.25,429.05,354.61,45.0,30.0,60.0,60.0,3.41,0.47,0.81,0.8,2019-03-22
54833d38-8da8-416b-9eed-c9a2ec79b107,df5efa68-8862-4f15-9d05-71842494a72b,salaried,BR-123,1,0.8987604525595349,0.7012127722832012,0.523399,0.054544,0.367971,0.054086,242.61,295.95,595.75,433.62,45.0,30.0,60.0,60.0,2.33,0.71,1.64,0.57,2015-06-23
a931f618-100a-4a86-a4d2-b6edf177b002,46bc526b-b64b-47f4-8328-ce24994d7077,salaried,BR-069,1,0.80530295014467,0.7207298874874934,0.371636,0.061251,0.529591,0.037523,227.51,298.29,342.01,426.78,45.0,30.0,60.0,60.0,2.48,0.63,0.99,0.5,2013-11-09
a55bcbeb-ffd4-4c1c-9456-184f10d0a592,be9761e5-cbbf-478a-91df-dd63d362ca32,salaried,BR-022,5,0.9590959168682721,0.8597391367438174,0.436174,0.053904,0.463119,0.046803,308.62,209.4,544.74,512.89,45.0,30.0,60.0,60.0,4.47,0.19,0.88,0.51,2019-01-17
00f5c5a7-73a2-47f9-b544-52ae79b31146,69602016-8dd0-47c1-a305-42baf4d893b0,salaried,BR-084,2,0.6331889165826823,0.9096600158097401,0.481907,0.055176,0.418819,0.044098,187.49,232.51,389.38,371.61,45.0,30.0,60.0,60.0,3.21,0.27,2.79,0.44,2010-12-14
ac801575-ffd4-4c37-9d28-4c355e4a513b,b67b88c1-a255-4d2d-865f-e0ddc67e8065,salaried,BR-026,2,0.8575710002941184,0.7957141782279427,0.520868,0.060373,0.361566,0.057193,416.48,200.98,465.06,521.68,45.0,30.0,60.0,60.0,3.46,0,2.6,0,2010-07-20
4cec8787-45d3-40dc-8d33-651869deb074,65e40b19-f0cd-4061-a999-741bf58f525c,salaried,BR-134,1,0.7889007162283498,0.8170692988745474,0.41046,0.076636,0.465346,0.047558,196.92,211.6,422.47,409.37,45.0,30.0,60.0,60.0,2.98,0.42,3.11,0.41,2018-11-06
2454947d-6be3-4767-b824-5046050600a8,2eacb50a-cd6c-4195-afee-a1e5d6b7d1e3,salaried,BR-091,1,0.9853650384471127,1.0,0.436968,0.063687,0.435378,0.063967,376.93,191.25,405.61,584.18,45.0,30.0,60.0,60.0,5.12,0.33,3.2,0.36,2022-07-04
49a46c0a-bfb0-4bb4-918f-50bda5d5e01c,4cae1933-c2a6-4e1b-b029-e256242ba5f0,salaried,BR-147,4,1.0,0.9765109232168696,0.52769,0.048933,0.361932,0.061444,408.83,255.78,438.95,464.12,45.0,30.0,60.0,60.0,3.97,0.95,1.5,0.61,2018-04-08
dbe7e690-011c-400c-a8bd-6132d1aa5514,e293218b-424a-4c90-87be-23c6498e5270,salaried,BR-064,1,0.9290730507144601,0.7268796185426583,0.566942,0.041866,0.344405,0.046786,263.26,189.58,226.76,482.18,45.0,30.0,60.0,60.0,3.3,0.69,2.78,0.13,2015-02-17
2ddbf195-48b0-47e0-9bb2-f29a612b2e5a,f941c1b6-7c94-4d5f-882c-c048997ff7f7,salaried,BR-042,5,0.8514846510885514,1.0,0.426253,0.054431,0.457324,0.061992,324.88,173.39,261.1,419.33,45.0,30.0,60.0,60.0,2.68,0.34,1.49,0.42,2017-03-19
88d490ca-8c8e-44c1-abe8-e0cb9d802be5,7a6883c3-f5e5-45e9-9fe4-16628bb8cf20,salaried,BR-005,1,0.9311347999349683,0.7088852831552788,0.484296,0.050186,0.418774,0.046744,372.49,198.81,525.15,638.29,45.0,30.0,60.0,60.0,2.64,0.43,2.67,0.88,2019-04-12
ec9dd897-34cc-4a2b-a90c-d8cf8f766fc1,61fdcf36-82f1-4d77-b2ab-ab09d225d416,salaried,BR-071,3,0.9008929909947399,0.8149150396331564,0.498055,0.058754,0.382566,0.060625,327.53,170.95,586.75,619.78,45.0,30.0,60.0,60.0,3.04,0.57,2.34,0,2018-02-27
d516cf1b-d54d-4564-9cce-756daa89a756,2a7b272b-cb56-413c-a814-899242fc6369,salaried,BR-105,1,0.8909585513413997,0.7959562428854051,0.490108,0.064793,0.387366,0.057733,307.72,231.81,539.83,708.35,45.0,30.0,60.0,60.0,2.63,0,2.07,0.97,2019-09-05
efedd52a-2e4e-4a1b-bc85-2be0065ab703,f00b1c8f-d1fd-4260-9955-b6f6b066acf3,salaried,BR-117,3,0.9055123242495049,0.77148545827188,0.529537,0.050911,0.372388,0.047164,280.6,234.13,578.87,446.63,45.0,30.0,60.0,60.0,3.62,0,3.57,0.17,2021-05-21
322f2f3f-2e62-46f6-9d3c-35adaef03727,073fdac2-c9d5-4350-ad9c-4085c276d224,salaried,BR-130,7,0.8645166604304307,0.7425133427653008,0.436772,0.059786,0.453167,0.050275,208.78,190.14,450.25,527.81,45.0,30.0,60.0,60.0,2.21,0.52,1.15,0.1,2017-02-13
1da2b1fe-36a3-4be0-adc7-974d72ceceda,f25cb25a-6729-4d11-aeb2-7beb96816229,salaried,BR-023,3,0.9145762487702079,0.9958146255549584,0.486805,0.052137,0.411298,0.04976,257.27,212.06,376.98,482.83,45.0,30.0,60.0,60.0,3.76,0,0,0.12,2014-03-21
f789eb6a-c6e0-4260-9ada-a10b8740417c,c46a06eb-c3a7-44be-b70f-3ff915f2e1ad,salaried,BR-095,2,0.9821462318328872,0.8760057825743386,0.523563,0.043111,0.385876,0.047451,216.44,155.93,526.7,600.06,45.0,30.0,60.0,60.0,2.26,0.45,2.14,0.13,2017-05-03
15ca89b7-d5c0-4f42-9964-9f93d38618fd,4c51094a-d45b-4f5a-8370-449ebc3b6d43,salaried,BR-015,3,0.9077159062547623,0.9525166087195875,0.515105,0.054553,0.37558,0.054762,160.86,213.37,294.83,560.62,45.0,30.0,60.0,60.0,3.75,0.23,2.37,0.77,2015-12-25
71631a44-5ef1-41ab-9d0a-48dae41bc943,49a1ad3d-adb8-444e-adff-cc59da25c3f5,salaried,BR-125,3,0.9613692205505806,0.706528257375509,0.421642,0.05049,0.466186,0.061682,329.97,263.21,375.9,528.77,45.0,30.0,60.0,60.0,2.24,0.76,2.75,0,2010-06-25
c094e858-8848-4d35-ace3-dfa2be8a6b50,56bf8ad2-6881-4675-8358-f806579d4f6b,salaried,BR-106,7,0.8975349419098502,0.8994902984077198,0.481361,0.071032,0.37454,0.073066,272.05,202.01,701.54,469.51,45.0,30.0,60.0,60.0,1.98,0.03,1.64,0.25,2018-02-11
d899030b-b78b-4868-9d40-2c58830a3ee3,df374014-dbfd-42dc-96a9-f7505eaec16e,salaried,BR-150,4,0.8505779961358014,0.673704149688398,0.588121,0.046893,0.313544,0.051443,272.55,242.23,516.03,532.55,45.0,30.0,60.0,60.0,1.91,0.33,2.76,0.13,2020-04-27
